original_index,unit2_gps1_nor,original_unit1_pwr1_best-beam,original_unit1_pwr1,original_unit1_gps1,original_unit2_gps1
24849,"[0.02823299931730738, 0.5785656716144416]",32,./unit1/pwr1/pwr_13-37-21.150352.txt,./unit1/gps1/gps_46193_13-37-21.800000.txt,./unit2/gps1/gps_73453_13-37-21.833333.txt
15437,"[0.2969805270925528, 0.6158360477540264]",35,./unit1/pwr1/pwr_12-14-44.989222.txt,./unit1/gps1/gps_27137_12-14-45.633334.txt,./unit2/gps1/gps_53634_12-14-45.666666.txt
20749,"[0.03126558497185516, 0.8222798988583766]",36,./unit1/pwr1/pwr_12-23-36.188696.txt,./unit1/gps1/gps_32888_12-23-36.800000.txt,./unit2/gps1/gps_60008_12-23-36.833333.txt
7355,"[0.8273128757774257, 0.4082325021822352]",20,./unit1/pwr1/pwr_11-54-18.659955.txt,./unit1/gps1/gps_13907_11-54-19.300000.txt,./unit2/gps1/gps_38918_11-54-19.333333.txt
8592,"[0.7699299240344994, 0.40662291303982534]",24,./unit1/pwr1/pwr_11-56-22.360226.txt,./unit1/gps1/gps_15241_11-56-23.025000.txt,./unit2/gps1/gps_40402_11-56-23.000000.txt
9602,"[0.6423381116522003, 0.3877504387179479]",34,./unit1/pwr1/pwr_11-59-47.737621.txt,./unit1/gps1/gps_17462_11-59-48.400000.txt,./unit2/gps1/gps_42867_11-59-48.416666.txt
11198,"[0.5764576550191507, 0.38834789492128363]",34,./unit1/pwr1/pwr_12-05-02.609431.txt,./unit1/gps1/gps_20863_12-05-03.300000.txt,./unit2/gps1/gps_46645_12-05-03.250000.txt
27066,"[0.07374345590715772, 0.12569103002420026]",36,./unit1/pwr1/pwr_13-41-04.749787.txt,./unit1/gps1/gps_48567_13-41-05.400000.txt,./unit2/gps1/gps_76136_13-41-05.416666.txt
16619,"[0.2838864027621696, 0.6883155719196574]",35,./unit1/pwr1/pwr_12-16-43.188825.txt,./unit1/gps1/gps_28419_12-16-43.800000.txt,./unit2/gps1/gps_55052_12-16-43.833333.txt
28724,"[0.3132499836505458, 0.0007578868730935993]",35,./unit1/pwr1/pwr_13-43-51.349825.txt,./unit1/gps1/gps_50314_13-43-52.000000.txt,./unit2/gps1/gps_78135_13-43-52.000000.txt
31810,"[0.7315563499836785, 0.04203250351643489]",34,./unit1/pwr1/pwr_13-48-59.949798.txt,./unit1/gps1/gps_53580_13-49-00.600000.txt,./unit2/gps1/gps_81838_13-49-00.583333.txt
4986,"[0.9408838834127656, 0.4087364304021633]",62,./unit1/pwr1/pwr_11-50-21.760110.txt,./unit1/gps1/gps_11352_11-50-22.400000.txt,./unit2/gps1/gps_36075_11-50-22.416666.txt
30763,"[0.6070841994369307, 0.017521630737153286]",12,./unit1/pwr1/pwr_13-47-15.249824.txt,./unit1/gps1/gps_52468_13-47-15.900000.txt,./unit2/gps1/gps_80582_13-47-15.916666.txt
3494,"[1.0, 0.3857436703124107]",46,./unit1/pwr1/pwr_11-47-52.560050.txt,./unit1/gps1/gps_9745_11-47-53.200000.txt,./unit2/gps1/gps_34285_11-47-53.250000.txt
2933,"[0.9989266485445506, 0.37438512932604784]",36,./unit1/pwr1/pwr_11-46-56.459893.txt,./unit1/gps1/gps_9149_11-46-57.100000.txt,./unit2/gps1/gps_33611_11-46-57.083333.txt
5949,"[0.9104294318511457, 0.40864236228144296]",33,./unit1/pwr1/pwr_11-51-58.059506.txt,./unit1/gps1/gps_12387_11-51-58.700000.txt,./unit2/gps1/gps_37231_11-51-58.750000.txt
28207,"[0.22916180699563765, 0.002323184762583007]",29,./unit1/pwr1/pwr_13-42-59.649968.txt,./unit1/gps1/gps_49757_13-43-00.300000.txt,./unit2/gps1/gps_77515_13-43-00.333333.txt
32236,"[0.7319158176327919, 0.042003370793290765]",33,./unit1/pwr1/pwr_13-49-43.350268.txt,./unit1/gps1/gps_54038_13-49-44.000000.txt,./unit2/gps1/gps_82359_13-49-44.000000.txt
30104,"[0.5128447010499043, 0.0008462959414038173]",38,./unit1/pwr1/pwr_13-46-09.350600.txt,./unit1/gps1/gps_51772_13-46-10.000000.txt,./unit2/gps1/gps_79791_13-46-10.000000.txt
28212,"[0.2299320085631211, 0.002326425585825217]",29,./unit1/pwr1/pwr_13-43-00.149687.txt,./unit1/gps1/gps_49762_13-43-00.800000.txt,./unit2/gps1/gps_77521_13-43-00.833333.txt
29853,"[0.47657800161361974, 0.0006683132890391067]",36,./unit1/pwr1/pwr_13-45-44.249676.txt,./unit1/gps1/gps_51511_13-45-44.900000.txt,./unit2/gps1/gps_79490_13-45-44.916666.txt
4727,"[0.9658463201536911, 0.4083565008434563]",5,./unit1/pwr1/pwr_11-49-55.859791.txt,./unit1/gps1/gps_11068_11-49-56.500000.txt,./unit2/gps1/gps_35764_11-49-56.500000.txt
3484,"[0.9999941736776848, 0.3849049660247609]",33,./unit1/pwr1/pwr_11-47-51.559759.txt,./unit1/gps1/gps_9734_11-47-52.200000.txt,./unit2/gps1/gps_34273_11-47-52.250000.txt
3361,"[0.9999671384689247, 0.3804682837212648]",35,./unit1/pwr1/pwr_11-47-39.259742.txt,./unit1/gps1/gps_9604_11-47-39.900000.txt,./unit2/gps1/gps_34125_11-47-39.916666.txt
26124,"[0.00993339983656451, 0.2514774363913994]",33,./unit1/pwr1/pwr_13-39-29.450052.txt,./unit1/gps1/gps_47558_13-39-30.100000.txt,./unit2/gps1/gps_74992_13-39-30.083333.txt
32027,"[0.7318025749922997, 0.04200926274902718]",34,./unit1/pwr1/pwr_13-49-22.450306.txt,./unit1/gps1/gps_53817_13-49-23.100000.txt,./unit2/gps1/gps_82108_13-49-23.083333.txt
24375,"[0.03073260226706847, 0.681398049200917]",34,./unit1/pwr1/pwr_13-36-33.750603.txt,./unit1/gps1/gps_45698_13-36-34.400000.txt,./unit2/gps1/gps_72884_13-36-34.416666.txt
5615,"[0.9146274463203478, 0.40863056350383814]",35,./unit1/pwr1/pwr_11-51-24.659998.txt,./unit1/gps1/gps_12038_11-51-25.300000.txt,./unit2/gps1/gps_36830_11-51-25.333333.txt
20786,"[0.03131640177238629, 0.8274913213075943]",36,./unit1/pwr1/pwr_12-23-39.888782.txt,./unit1/gps1/gps_32929_12-23-40.500000.txt,./unit2/gps1/gps_60053_12-23-40.583333.txt
6865,"[0.8430165384132463, 0.4080888752314164]",59,./unit1/pwr1/pwr_11-53-29.659660.txt,./unit1/gps1/gps_13377_11-53-30.300000.txt,./unit2/gps1/gps_38330_11-53-30.333333.txt
18380,"[0.1920456083032461, 0.7207134741139135]",35,./unit1/pwr1/pwr_12-19-39.289048.txt,./unit1/gps1/gps_30332_12-19-39.900000.txt,./unit2/gps1/gps_57165_12-19-39.916666.txt
29595,"[0.4402232868079034, 0.00051886871301714]",33,./unit1/pwr1/pwr_13-45-18.450269.txt,./unit1/gps1/gps_51235_13-45-19.100000.txt,./unit2/gps1/gps_79180_13-45-19.083333.txt
7404,"[0.8273126175006176, 0.40823309682890985]",31,./unit1/pwr1/pwr_11-54-23.559414.txt,./unit1/gps1/gps_13958_11-54-24.200000.txt,./unit2/gps1/gps_38977_11-54-24.250000.txt
28291,"[0.2418382876644565, 0.0026523810641009985]",21,./unit1/pwr1/pwr_13-43-08.049677.txt,./unit1/gps1/gps_49851_13-43-08.700000.txt,./unit2/gps1/gps_77615_13-43-08.666666.txt
3089,"[0.999849461517494, 0.3746483099556178]",31,./unit1/pwr1/pwr_11-47-12.059312.txt,./unit1/gps1/gps_9315_11-47-12.700000.txt,./unit2/gps1/gps_33799_11-47-12.750000.txt
23532,"[0.032203297497800376, 0.8151171934771404]",46,./unit1/pwr1/pwr_13-35-09.449836.txt,./unit1/gps1/gps_44808_13-35-10.100000.txt,./unit2/gps1/gps_71872_13-35-10.083333.txt
30333,"[0.546680881551307, 0.0016272996973027197]",62,./unit1/pwr1/pwr_13-46-32.250248.txt,./unit1/gps1/gps_52010_13-46-32.900000.txt,./unit2/gps1/gps_80066_13-46-32.916666.txt
31882,"[0.7316831337083269, 0.04202698321450568]",34,./unit1/pwr1/pwr_13-49-07.950569.txt,./unit1/gps1/gps_53663_13-49-08.600000.txt,./unit2/gps1/gps_81934_13-49-08.583333.txt
2984,"[0.999132431430037, 0.37438462883196516]",1,./unit1/pwr1/pwr_11-47-01.559952.txt,./unit1/gps1/gps_9206_11-47-02.200000.txt,./unit2/gps1/gps_33673_11-47-02.250000.txt
11253,"[0.5728765397377256, 0.38838330612010336]",46,./unit1/pwr1/pwr_12-05-08.109410.txt,./unit1/gps1/gps_20924_12-05-08.800000.txt,./unit2/gps1/gps_46711_12-05-08.750000.txt
27200,"[0.08969549026789045, 0.1074241833393214]",36,./unit1/pwr1/pwr_13-41-18.149999.txt,./unit1/gps1/gps_48706_13-41-18.800000.txt,./unit2/gps1/gps_76297_13-41-18.833333.txt
4799,"[0.9591919557145296, 0.4085376450329836]",48,./unit1/pwr1/pwr_11-50-03.059888.txt,./unit1/gps1/gps_11148_11-50-03.700000.txt,./unit2/gps1/gps_35851_11-50-03.750000.txt
4559,"[0.9808771851211333, 0.4083525761766207]",25,./unit1/pwr1/pwr_11-49-39.059406.txt,./unit1/gps1/gps_10890_11-49-39.700000.txt,./unit2/gps1/gps_35563_11-49-39.750000.txt
2776,"[0.9980335340502744, 0.37439429183767076]",56,./unit1/pwr1/pwr_11-46-40.760267.txt,./unit1/gps1/gps_8982_11-46-41.400000.txt,./unit2/gps1/gps_33423_11-46-41.416666.txt
28618,"[0.2952542049065911, 0.0009561568818050502]",37,./unit1/pwr1/pwr_13-43-40.749985.txt,./unit1/gps1/gps_50200_13-43-41.400000.txt,./unit2/gps1/gps_78008_13-43-41.416666.txt
17043,"[0.2559454977436401, 0.6874827942753009]",35,./unit1/pwr1/pwr_12-17-25.589257.txt,./unit1/gps1/gps_28878_12-17-26.200000.txt,./unit2/gps1/gps_55561_12-17-26.250000.txt
21464,"[0.032418948569907916, 0.9465309626536851]",44,./unit1/pwr1/pwr_12-24-47.689167.txt,./unit1/gps1/gps_33659_12-24-48.300000.txt,./unit2/gps1/gps_60866_12-24-48.333333.txt
26217,"[0.0036396300725960295, 0.23413622635720358]",38,./unit1/pwr1/pwr_13-39-38.750253.txt,./unit1/gps1/gps_47655_13-39-39.400000.txt,./unit2/gps1/gps_75104_13-39-39.416666.txt
8946,"[0.7403202221191042, 0.3869919324208282]",33,./unit1/pwr1/pwr_11-56-57.759780.txt,./unit1/gps1/gps_15615_11-56-58.400000.txt,./unit2/gps1/gps_40827_11-56-58.416666.txt
31422,"[0.6973707612117436, 0.03926418620655878]",55,./unit1/pwr1/pwr_13-48-21.149917.txt,./unit1/gps1/gps_53162_13-48-21.800000.txt,./unit2/gps1/gps_81373_13-48-21.833333.txt
21202,"[0.03201847528470576, 0.9010238405375544]",45,./unit1/pwr1/pwr_12-24-21.488423.txt,./unit1/gps1/gps_33379_12-24-22.100000.txt,./unit2/gps1/gps_60552_12-24-22.166666.txt
15343,"[0.2969789170553024, 0.6158312360727887]",34,./unit1/pwr1/pwr_12-14-35.589120.txt,./unit1/gps1/gps_27034_12-14-36.200000.txt,./unit2/gps1/gps_53521_12-14-36.250000.txt
31918,"[0.7316841198561358, 0.04202138362700388]",33,./unit1/pwr1/pwr_13-49-11.550423.txt,./unit1/gps1/gps_53701_13-49-12.200000.txt,./unit2/gps1/gps_81977_13-49-12.166666.txt
4827,"[0.956553215358574, 0.4085468769201005]",47,./unit1/pwr1/pwr_11-50-05.860016.txt,./unit1/gps1/gps_11179_11-50-06.500000.txt,./unit2/gps1/gps_35884_11-50-06.500000.txt
18209,"[0.2089287506829614, 0.7117717598474314]",34,./unit1/pwr1/pwr_12-19-22.188510.txt,./unit1/gps1/gps_30148_12-19-22.800000.txt,./unit2/gps1/gps_56960_12-19-22.833333.txt
17445,"[0.25593601529511967, 0.6874912332999736]",35,./unit1/pwr1/pwr_12-18-05.788759.txt,./unit1/gps1/gps_29312_12-18-06.400000.txt,./unit2/gps1/gps_56043_12-18-06.416666.txt
2687,"[0.9980331583749289, 0.37439394991587405]",14,./unit1/pwr1/pwr_11-46-31.859441.txt,./unit1/gps1/gps_8884_11-46-32.550000.txt,./unit2/gps1/gps_33316_11-46-32.500000.txt
17164,"[0.25594331077641463, 0.6874808071647217]",35,./unit1/pwr1/pwr_12-17-37.688834.txt,./unit1/gps1/gps_29007_12-17-38.300000.txt,./unit2/gps1/gps_55706_12-17-38.333333.txt
16407,"[0.2980236769326539, 0.6856748657481785]",35,./unit1/pwr1/pwr_12-16-21.988570.txt,./unit1/gps1/gps_28189_12-16-22.600000.txt,./unit2/gps1/gps_54798_12-16-22.666666.txt
27016,"[0.06757120035007315, 0.13273030165824581]",36,./unit1/pwr1/pwr_13-40-59.749894.txt,./unit1/gps1/gps_48514_13-41-00.400000.txt,./unit2/gps1/gps_76076_13-41-00.416666.txt
24629,"[0.028339650867900912, 0.6291232453729729]",36,./unit1/pwr1/pwr_13-36-59.150449.txt,./unit1/gps1/gps_45961_13-36-59.800000.txt,./unit2/gps1/gps_73189_13-36-59.833333.txt
8600,"[0.7691663135569575, 0.40662636198954943]",34,./unit1/pwr1/pwr_11-56-23.159506.txt,./unit1/gps1/gps_15250_11-56-23.800000.txt,./unit2/gps1/gps_40412_11-56-23.833333.txt
24775,"[0.02822366445554672, 0.5960955877597816]",35,./unit1/pwr1/pwr_13-37-13.749982.txt,./unit1/gps1/gps_46114_13-37-14.400000.txt,./unit2/gps1/gps_73364_13-37-14.416666.txt
18299,"[0.2003451289257301, 0.7171113732158424]",35,./unit1/pwr1/pwr_12-19-31.189015.txt,./unit1/gps1/gps_30248_12-19-31.800000.txt,./unit2/gps1/gps_57068_12-19-31.833333.txt
19136,"[0.11886966033702766, 0.7395631833856215]",34,./unit1/pwr1/pwr_12-20-54.888429.txt,./unit1/gps1/gps_31139_12-20-55.500000.txt,./unit2/gps1/gps_58073_12-20-55.583333.txt
18563,"[0.1724305010567376, 0.7212771791730904]",33,./unit1/pwr1/pwr_12-19-57.588312.txt,./unit1/gps1/gps_30524_12-19-58.225000.txt,./unit2/gps1/gps_57385_12-19-58.250000.txt
3855,"[0.9948901107483764, 0.4081382854000681]",42,./unit1/pwr1/pwr_11-48-28.659393.txt,./unit1/gps1/gps_10126_11-48-29.300000.txt,./unit2/gps1/gps_34718_11-48-29.333333.txt
5188,"[0.921730830021925, 0.40877730243825744]",1,./unit1/pwr1/pwr_11-50-41.959244.txt,./unit1/gps1/gps_11576_11-50-42.600000.txt,./unit2/gps1/gps_36317_11-50-42.583333.txt
11116,"[0.5809004387549296, 0.38832309816213906]",63,./unit1/pwr1/pwr_12-04-54.409048.txt,./unit1/gps1/gps_20774_12-04-55.100000.txt,./unit2/gps1/gps_46547_12-04-55.083333.txt
6905,"[0.8392798801168478, 0.4083720012955364]",8,./unit1/pwr1/pwr_11-53-33.659386.txt,./unit1/gps1/gps_13423_11-53-34.300000.txt,./unit2/gps1/gps_38378_11-53-34.333333.txt
15883,"[0.2969855987099109, 0.6158382380355412]",35,./unit1/pwr1/pwr_12-15-29.588610.txt,./unit1/gps1/gps_27623_12-15-30.200000.txt,./unit2/gps1/gps_54169_12-15-30.250000.txt
3501,"[0.9999981685826099, 0.3863170383775467]",12,./unit1/pwr1/pwr_11-47-53.259587.txt,./unit1/gps1/gps_9752_11-47-53.900000.txt,./unit2/gps1/gps_34293_11-47-53.916666.txt
18138,"[0.21465545862045005, 0.7079631778636292]",34,./unit1/pwr1/pwr_12-19-15.088488.txt,./unit1/gps1/gps_30070_12-19-15.700000.txt,./unit2/gps1/gps_56875_12-19-15.750000.txt
26785,"[0.04053953032370532, 0.16384333629662262]",35,./unit1/pwr1/pwr_13-40-36.650666.txt,./unit1/gps1/gps_48269_13-40-37.300000.txt,./unit2/gps1/gps_75799_13-40-37.333333.txt
8981,"[0.7373060311401113, 0.3868481617637286]",33,./unit1/pwr1/pwr_11-57-01.259456.txt,./unit1/gps1/gps_15652_11-57-01.900000.txt,./unit2/gps1/gps_40869_11-57-01.916666.txt
8303,"[0.7856725730514103, 0.40693104894461113]",35,./unit1/pwr1/pwr_11-55-53.459534.txt,./unit1/gps1/gps_14930_11-55-54.100000.txt,./unit2/gps1/gps_40055_11-55-54.083333.txt
29144,"[0.3778064697595636, 0.00028475638664366586]",30,./unit1/pwr1/pwr_13-44-33.350040.txt,./unit1/gps1/gps_50755_13-44-34.000000.txt,./unit2/gps1/gps_78639_13-44-34.000000.txt
13581,"[0.2992701275174966, 0.3878940805348987]",32,./unit1/pwr1/pwr_12-11-39.388774.txt,./unit1/gps1/gps_25131_12-11-40.000000.txt,./unit2/gps1/gps_51407_12-11-40.083333.txt
8932,"[0.7415112874226957, 0.38725651046984905]",33,./unit1/pwr1/pwr_11-56-56.360112.txt,./unit1/gps1/gps_15599_11-56-57.000000.txt,./unit2/gps1/gps_40810_11-56-57.000000.txt
18829,"[0.14760981803257614, 0.7339191902962621]",36,./unit1/pwr1/pwr_12-20-24.189046.txt,./unit1/gps1/gps_30814_12-20-24.800000.txt,./unit2/gps1/gps_57704_12-20-24.833333.txt
32278,"[0.7319197857037608, 0.04200197337396666]",33,./unit1/pwr1/pwr_13-49-47.550225.txt,./unit1/gps1/gps_54086_13-49-48.200000.txt,./unit2/gps1/gps_82409_13-49-48.166666.txt
13834,"[0.29594308617618653, 0.39584384515534915]",37,./unit1/pwr1/pwr_12-12-04.688541.txt,./unit1/gps1/gps_25400_12-12-05.300000.txt,./unit2/gps1/gps_51710_12-12-05.333333.txt
12772,"[0.35957848003955967, 0.3903758476079019]",42,./unit1/pwr1/pwr_12-10-18.488989.txt,./unit1/gps1/gps_24254_12-10-19.100000.txt,./unit2/gps1/gps_50436_12-10-19.166666.txt
6277,"[0.8850716068593113, 0.4085910888871948]",33,./unit1/pwr1/pwr_11-52-30.859238.txt,./unit1/gps1/gps_12745_11-52-31.500000.txt,./unit2/gps1/gps_37624_11-52-31.500000.txt
6807,"[0.8479547440265437, 0.40809035193682014]",37,./unit1/pwr1/pwr_11-53-23.860163.txt,./unit1/gps1/gps_13314_11-53-24.500000.txt,./unit2/gps1/gps_38260_11-53-24.500000.txt
28472,"[0.2700566960192598, 0.002460186360256395]",25,./unit1/pwr1/pwr_13-43-26.149911.txt,./unit1/gps1/gps_50041_13-43-26.800000.txt,./unit2/gps1/gps_77833_13-43-26.833333.txt
26787,"[0.040720699764817826, 0.16361678589148565]",35,./unit1/pwr1/pwr_13-40-36.849827.txt,./unit1/gps1/gps_48271_13-40-37.500000.txt,./unit2/gps1/gps_75801_13-40-37.500000.txt
15794,"[0.2969868934481746, 0.6158380100876344]",35,./unit1/pwr1/pwr_12-15-20.688749.txt,./unit1/gps1/gps_27527_12-15-21.300000.txt,./unit2/gps1/gps_54062_12-15-21.333333.txt
6246,"[0.8875190345395241, 0.40860613839900783]",33,./unit1/pwr1/pwr_11-52-27.759367.txt,./unit1/gps1/gps_12711_11-52-28.400000.txt,./unit2/gps1/gps_37587_11-52-28.416666.txt
31932,"[0.7316840494169791, 0.04202055112158336]",32,./unit1/pwr1/pwr_13-49-12.950259.txt,./unit1/gps1/gps_53716_13-49-13.600000.txt,./unit2/gps1/gps_81994_13-49-13.583333.txt
31057,"[0.6509609981927543, 0.03250035978596042]",59,./unit1/pwr1/pwr_13-47-44.650621.txt,./unit1/gps1/gps_52777_13-47-45.300000.txt,./unit2/gps1/gps_80935_13-47-45.333333.txt
12933,"[0.34374068788414913, 0.389647673237988]",50,./unit1/pwr1/pwr_12-10-34.589012.txt,./unit1/gps1/gps_24429_12-10-35.200000.txt,./unit2/gps1/gps_50629_12-10-35.250000.txt
24463,"[0.029964128135329976, 0.6639664330773729]",32,./unit1/pwr1/pwr_13-36-42.550252.txt,./unit1/gps1/gps_45793_13-36-43.200000.txt,./unit2/gps1/gps_72989_13-36-43.166666.txt
16940,"[0.2567336780603984, 0.6874800390800093]",34,./unit1/pwr1/pwr_12-17-15.289099.txt,./unit1/gps1/gps_28766_12-17-15.900000.txt,./unit2/gps1/gps_55437_12-17-15.916666.txt
10646,"[0.5853994429787428, 0.367928849119107]",35,./unit1/pwr1/pwr_12-04-07.408617.txt,./unit1/gps1/gps_20266_12-04-08.100000.txt,./unit2/gps1/gps_45983_12-04-08.083333.txt
31862,"[0.7316834825497162, 0.042028836529389726]",34,./unit1/pwr1/pwr_13-49-05.150496.txt,./unit1/gps1/gps_53635_13-49-05.800000.txt,./unit2/gps1/gps_81901_13-49-05.833333.txt
29828,"[0.4730730377396543, 0.0007045520376062826]",36,./unit1/pwr1/pwr_13-45-41.750665.txt,./unit1/gps1/gps_51484_13-45-42.400000.txt,./unit2/gps1/gps_79460_13-45-42.416666.txt
16679,"[0.2785921273491987, 0.6880036253216725]",35,./unit1/pwr1/pwr_12-16-49.188473.txt,./unit1/gps1/gps_28480_12-16-49.800000.txt,./unit2/gps1/gps_55124_12-16-49.833333.txt
28292,"[0.24208289592725243, 0.0026527824505524957]",21,./unit1/pwr1/pwr_13-43-08.150322.txt,./unit1/gps1/gps_49852_13-43-08.800000.txt,./unit2/gps1/gps_77617_13-43-08.833333.txt
21813,"[0.03251186113598175, 0.9932205244657479]",14,./unit1/pwr1/pwr_12-25-23.488405.txt,./unit1/gps1/gps_34055_12-25-24.133334.txt,./unit2/gps1/gps_61296_12-25-24.166666.txt
11133,"[0.5801760360385747, 0.3883372507488374]",56,./unit1/pwr1/pwr_12-04-56.109005.txt,./unit1/gps1/gps_20792_12-04-56.800000.txt,./unit2/gps1/gps_46567_12-04-56.750000.txt
8778,"[0.7539810929770234, 0.3972295647573803]",35,./unit1/pwr1/pwr_11-56-40.959678.txt,./unit1/gps1/gps_15437_11-56-41.600000.txt,./unit2/gps1/gps_40625_11-56-41.583333.txt
3217,"[0.9999637942873973, 0.3802466688820948]",35,./unit1/pwr1/pwr_11-47-24.859558.txt,./unit1/gps1/gps_9449_11-47-25.500000.txt,./unit2/gps1/gps_33952_11-47-25.500000.txt
26735,"[0.03507832088233348, 0.17027637573640927]",36,./unit1/pwr1/pwr_13-40-31.650073.txt,./unit1/gps1/gps_48215_13-40-32.300000.txt,./unit2/gps1/gps_75739_13-40-32.333333.txt
26788,"[0.04081188489510381, 0.16350367421662276]",35,./unit1/pwr1/pwr_13-40-36.949909.txt,./unit1/gps1/gps_48272_13-40-37.600000.txt,./unit2/gps1/gps_75802_13-40-37.583333.txt
12174,"[0.38680706097531403, 0.3915035401831441]",46,./unit1/pwr1/pwr_12-09-18.689245.txt,./unit1/gps1/gps_23611_12-09-19.300000.txt,./unit2/gps1/gps_49718_12-09-19.333333.txt
3540,"[0.9999793613350411, 0.3898134408601644]",61,./unit1/pwr1/pwr_11-47-57.159318.txt,./unit1/gps1/gps_9794_11-47-57.800000.txt,./unit2/gps1/gps_34340_11-47-57.833333.txt
29206,"[0.38617100905280205, 0.0003400585109050081]",33,./unit1/pwr1/pwr_13-44-39.549839.txt,./unit1/gps1/gps_50823_13-44-40.200000.txt,./unit2/gps1/gps_78713_13-44-40.166666.txt
17372,"[0.25593435158995664, 0.6874924523254601]",35,./unit1/pwr1/pwr_12-17-58.488704.txt,./unit1/gps1/gps_29236_12-17-59.133334.txt,./unit2/gps1/gps_55956_12-17-59.166666.txt
12899,"[0.34716369750807285, 0.38979870849317694]",41,./unit1/pwr1/pwr_12-10-31.188365.txt,./unit1/gps1/gps_24392_12-10-31.800000.txt,./unit2/gps1/gps_50588_12-10-31.833333.txt
27186,"[0.08801753292993725, 0.10935186376020378]",36,./unit1/pwr1/pwr_13-41-16.750256.txt,./unit1/gps1/gps_48692_13-41-17.400000.txt,./unit2/gps1/gps_76280_13-41-17.416666.txt
24699,"[0.028216449476163624, 0.6132737209470182]",34,./unit1/pwr1/pwr_13-37-06.150280.txt,./unit1/gps1/gps_46033_13-37-06.800000.txt,./unit2/gps1/gps_73273_13-37-06.833333.txt
20838,"[0.03138519061374606, 0.834985081260779]",40,./unit1/pwr1/pwr_12-23-45.089193.txt,./unit1/gps1/gps_32981_12-23-45.700000.txt,./unit2/gps1/gps_60115_12-23-45.750000.txt
16792,"[0.26821841586831446, 0.6874800539458878]",36,./unit1/pwr1/pwr_12-17-00.489144.txt,./unit1/gps1/gps_28602_12-17-01.133334.txt,./unit2/gps1/gps_55260_12-17-01.166666.txt
25374,"[0.028341401783421996, 0.4441245422474414]",42,./unit1/pwr1/pwr_13-38-13.650347.txt,./unit1/gps1/gps_46751_13-38-14.300000.txt,./unit2/gps1/gps_74083_13-38-14.333333.txt
10348,"[0.5989047137995958, 0.367800004089218]",13,./unit1/pwr1/pwr_12-03-37.608399.txt,./unit1/gps1/gps_19945_12-03-38.300000.txt,./unit2/gps1/gps_45625_12-03-38.250000.txt
21546,"[0.03259588495475438, 0.9616246566921124]",36,./unit1/pwr1/pwr_12-24-56.788428.txt,./unit1/gps1/gps_33761_12-24-57.400000.txt,./unit2/gps1/gps_60975_12-24-57.416666.txt
25936,"[0.02181623277049709, 0.29652823669493183]",22,./unit1/pwr1/pwr_13-39-10.650499.txt,./unit1/gps1/gps_47359_13-39-11.300000.txt,./unit2/gps1/gps_74767_13-39-11.333333.txt
13155,"[0.32206230784433804, 0.3886534143815123]",52,./unit1/pwr1/pwr_12-10-56.788857.txt,./unit1/gps1/gps_24669_12-10-57.400000.txt,./unit2/gps1/gps_50895_12-10-57.416666.txt
20102,"[0.030609152661235234, 0.7594188115410561]",14,./unit1/pwr1/pwr_12-22-31.488569.txt,./unit1/gps1/gps_32181_12-22-32.100000.txt,./unit2/gps1/gps_59232_12-22-32.166666.txt
29769,"[0.46492865426857577, 0.0006660883199675837]",25,./unit1/pwr1/pwr_13-45-35.850388.txt,./unit1/gps1/gps_51422_13-45-36.500000.txt,./unit2/gps1/gps_79389_13-45-36.500000.txt
13916,"[0.2960936045332253, 0.4079280134426895]",29,./unit1/pwr1/pwr_12-12-12.888763.txt,./unit1/gps1/gps_25492_12-12-13.500000.txt,./unit2/gps1/gps_51809_12-12-13.583333.txt
27115,"[0.07969020897671496, 0.11888792720234781]",36,./unit1/pwr1/pwr_13-41-09.649755.txt,./unit1/gps1/gps_48617_13-41-10.300000.txt,./unit2/gps1/gps_76195_13-41-10.333333.txt
27259,"[0.09649475135067098, 0.09963712886718908]",36,./unit1/pwr1/pwr_13-41-24.050008.txt,./unit1/gps1/gps_48767_13-41-24.700000.txt,./unit2/gps1/gps_76367_13-41-24.666666.txt
15329,"[0.29697573052328985, 0.6157222968343464]",33,./unit1/pwr1/pwr_12-14-34.189120.txt,./unit1/gps1/gps_27018_12-14-34.800000.txt,./unit2/gps1/gps_53504_12-14-34.833333.txt
